timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
624486347,-0.0493962,-0.0295336,0.0193788,0.004004,0,-0.176509,0.0375949,-9.92421,0.004004,-8,-0.270996,0.158782,0.229025,-22369,51.8211,49.28
624490341,-0.0435213,-0.0524506,0.0139762,0.003994,0,-0.181244,0.26872,-9.84117,0.003994,-4002,-0.270996,0.158782,0.229025,-2886,51.989,49.28
624494375,-0.0286667,-0.024848,0.0136339,0.004034,0,-0.213231,0.286523,-9.82438,0.004034,-8036,-0.270996,0.158782,0.229025,-6920,51.989,49.28
624498342,-0.0465397,-0.0602711,0.014445,0.003967,0,-0.164405,0.211107,-9.90574,0.003967,-2365,-0.256326,0.153361,0.210553,-10887,51.989,49.28
624502343,-0.0209354,-0.0321485,0.0141196,0.004001,0,-0.186482,0.407143,-9.75512,0.004001,-6366,-0.256326,0.153361,0.210553,-3398,49.0604,49.28
624506347,-0.0294648,-0.0630322,0.0177156,0.004004,0,-0.162141,0.120871,-9.87577,0.004004,-8,-0.259854,0.181253,0.226469,-7402,49.0604,49.28
624510371,-0.0264633,-0.043458,0.0161581,0.004024,0,-0.219239,0.28392,-9.83349,0.004024,-4032,-0.259854,0.181253,0.226469,-1027,51.3189,49.28
624514370,-0.0272374,-0.0516793,0.0187033,0.003999,0,-0.171226,0.235075,-9.92987,0.003999,-8031,-0.259854,0.181253,0.226469,-5026,51.3189,49.28
624518342,-0.0211359,-0.0571754,0.0172821,0.003972,0,-0.179434,0.187636,-9.82367,0.003972,-2402,-0.226436,0.168898,0.218204,-8998,51.3189,49.28
624522343,-0.0297903,-0.03789,0.0191602,0.004001,0,-0.202209,0.197362,-9.93431,0.004001,-6403,-0.226436,0.168898,0.218204,-12999,51.3189,49.28
624526347,-0.0139938,-0.0776265,0.0166434,0.004004,0,-0.165762,0.262392,-9.9107,0.004004,-8,-0.246755,0.179378,0.231611,-17003,51.3189,49.28
624530381,-0.0183122,-0.0244612,0.0187718,0.004034,0,-0.258435,0.204387,-9.88517,0.004034,-4042,-0.246755,0.179378,0.231611,-21037,51.3189,49.28
624534377,-0.0181407,-0.0797584,0.0164777,0.003996,0,-0.0752232,0.301611,-9.90676,0.003996,-8038,-0.246755,0.179378,0.231611,-3183,49.2276,49.28
624538342,0.00682337,-0.0412992,0.0192638,0.003965,0,-0.254092,0.230079,-9.81919,0.003965,-2402,-0.269145,0.176384,0.228128,-7148,49.2276,49.28
624542358,-0.0215137,-0.057892,0.0184127,0.004016,0,-0.163777,0.211374,-10.1023,0.004016,-6418,-0.269145,0.176384,0.228128,-11164,49.2276,49.28
624546347,0.0167742,-0.064547,0.0184505,0.003989,0,-0.181217,0.240077,-9.81449,0.003989,-8,-0.271076,0.171892,0.222514,-5021,52.2392,49.28
624550360,-0.00816423,-0.0300489,0.0186566,0.004013,0,-0.192775,0.105254,-9.99102,0.004013,-4021,-0.271076,0.171892,0.222514,-9034,52.2392,49.28
624555164,-0.00428701,-0.0711568,0.0159729,0.004804,0,-0.148453,0.210975,-9.97355,0.004804,-8825,-0.271076,0.171892,0.222514,-758,52.0726,49.28
624563142,-0.00268056,-0.0543121,0.0157716,0.004001,0,-0.145889,0.147147,-10.0085,0.004001,-7202,-0.28054,0.174145,0.210145,-8736,52.0726,49.28
624567174,0.00549481,-0.0554022,0.0207814,0.004032,0,-0.177284,0.384628,-9.93432,0.004032,-835,-0.287775,0.160468,0.22752,-12768,52.0726,49.28
624571142,0.011979,-0.0348486,0.0177272,0.003968,0,-0.216422,0.238177,-9.98983,0.003968,-4803,-0.287775,0.160468,0.22752,-16736,52.0726,49.28
624575173,0.000128299,-0.0657808,0.0211525,0.004031,0,-0.159055,0.195812,-9.96253,0.004031,-8834,-0.287775,0.160468,0.22752,-20767,52.0726,49.28
624579141,0.0117233,-0.0250862,0.0201375,0.003968,0,-0.177215,0.267813,-9.93654,0.003968,-3198,-0.27104,0.158971,0.225435,-2803,51.3189,49.27
624583141,0.0162808,-0.0641459,0.0160958,0.004,0,-0.155212,0.127071,-9.92197,0.004,-7198,-0.27104,0.158971,0.225435,-6803,51.3189,49.27
624587182,0.00356076,-0.0263343,0.0219089,0.004041,0,-0.248865,0.201713,-9.97874,0.004041,-835,-0.271127,0.162532,0.21842,-10844,51.3189,49.27
624591141,0.0228,-0.0612732,0.0124786,0.003959,0,-0.12249,0.31709,-10.0019,0.003959,-4794,-0.271127,0.162532,0.21842,-2694,50.1478,49.27
624595164,0.0187117,-0.0408715,0.0219951,0.004023,0,-0.212628,0.097931,-9.88353,0.004023,-8817,-0.271127,0.162532,0.21842,-6717,50.1478,49.27
624599141,0.00559309,-0.0345827,0.0162854,0.003977,0,-0.151175,0.403065,-10.0279,0.003977,-3187,-0.252322,0.174509,0.233224,-10694,50.1478,49.27
624603171,0.0332926,-0.0591639,0.022058,0.00403,0,-0.184163,0.228305,-9.85774,0.00403,-7217,-0.252322,0.174509,0.233224,-3427,52.4064,49.27
624607176,0.00581008,-0.0125889,0.0213772,0.004005,0,-0.200512,0.215424,-9.92558,0.004005,-8,-0.235676,0.17339,0.223956,-7432,52.4064,49.27
624611167,0.026823,-0.067408,0.0198731,0.003991,0,-0.117643,0.312672,-9.91148,0.003991,-3999,-0.235676,0.17339,0.223956,-11423,52.4064,49.27
624615145,0.0244309,-0.0160755,0.0221144,0.003978,0,-0.250974,0.086355,-9.87567,0.003978,-7977,-0.235676,0.17339,0.223956,-15401,52.4064,49.27
624623180,0.0380587,-0.0398442,0.021705,0.004003,0,-0.169829,0.121346,-9.86799,0.004003,-7225,-0.259858,0.174887,0.226134,-2763,51.4025,49.27
624627183,0.0211327,-0.0221087,0.0163226,0.004003,0,-0.195789,0.255089,-9.97132,0.004003,-8,-0.258112,0.167401,0.216716,-6766,51.4025,49.27
624631144,0.0365992,-0.0540884,0.0229231,0.003961,0,-0.171062,0.260116,-9.82059,0.003961,-3969,-0.258112,0.167401,0.216716,-10727,51.4025,49.27
624635144,0.0374499,-0.0149381,0.0169796,0.004,0,-0.198303,0.296836,-9.94693,0.004,-7969,-0.258112,0.167401,0.216716,-3468,52.4064,49.27
624639171,0.0390105,-0.0452176,0.0205358,0.004027,0,-0.180021,0.223874,-10.0106,0.004027,-3195,-0.263755,0.182009,0.212152,-7495,52.4064,49.27
624643142,0.0377803,-0.0256061,0.0221645,0.003971,0,-0.187701,0.372781,-9.81298,0.003971,-7166,-0.263755,0.182009,0.212152,-11466,52.4064,49.27
624647176,0.0559309,-0.031608,0.0200727,0.004034,0,-0.187045,0.123861,-10.0134,0.004034,-8,-0.267308,0.171703,0.226059,-3269,53.4941,49.27
624651153,0.0276682,-0.0336477,0.0222874,0.003977,0,-0.184389,0.157744,-9.93594,0.003977,-3985,-0.267308,0.171703,0.226059,-7246,53.4941,49.27
624655144,0.0631199,-0.0182979,0.016812,0.003991,0,-0.17014,0.366833,-9.912,0.003991,-7976,-0.267308,0.171703,0.226059,-11237,53.4941,49.27
624659171,0.0432926,-0.0344037,0.0256305,0.004027,0,-0.167227,0.0488461,-9.93105,0.004027,-3202,-0.278577,0.159349,0.218345,-15264,53.4941,49.27
624663165,0.0583721,-0.021661,0.0159814,0.003994,0,-0.204448,0.29919,-9.89214,0.003994,-7196,-0.278577,0.159349,0.218345,-19258,53.4941,49.27
624667148,0.0645256,-0.0315738,0.0201299,0.003983,0,-0.17305,0.21238,-9.98837,0.003983,-8,-0.271036,0.165337,0.225769,-2721,49.6462,49.27
624671175,0.0523791,-0.0144132,0.0178292,0.004027,0,-0.200708,0.336628,-9.84574,0.004027,-4035,-0.271036,0.165337,0.225769,-6748,49.6462,49.27
624675196,0.0815295,-0.0286825,0.0196932,0.004021,0,-0.154154,0.201829,-9.90697,0.004021,-8056,-0.271036,0.165337,0.225769,-10769,49.6462,49.27
624679171,0.0574572,-0.024499,0.023944,0.003975,0,-0.166143,0.0541129,-9.89144,0.003975,-3196,-0.280502,0.164407,0.213233,-3405,50.65,49.27
624683155,0.0672577,-0.00907432,0.0152605,0.003984,0,-0.160759,0.415697,-10.0194,0.003984,-7180,-0.280502,0.164407,0.213233,-7389,50.65,49.27
624687179,0.0673797,-0.032441,0.0217184,0.004024,0,-0.170359,0.100153,-9.87537,0.004024,-8,-0.259822,0.161965,0.229055,-821,51.2352,49.27
624691141,0.0641618,0.00623942,0.0148333,0.003962,0,-0.183703,0.262727,-9.88237,0.003962,-3970,-0.259822,0.161965,0.229055,-4783,51.2352,49.27
624695209,0.0650236,-0.0319827,0.0208723,0.004068,0,-0.161129,0.172546,-9.9756,0.004068,-8038,-0.259822,0.161965,0.229055,-8851,51.2352,49.27
624703153,0.0669066,-0.00527469,0.017871,0.003966,0,-0.153292,0.197729,-9.96308,0.003966,-7176,-0.271036,0.165337,0.225769,-16795,51.2352,49.27
624707183,0.073406,-0.0263322,0.013448,0.00403,0,-0.138843,0.35145,-9.7165,0.00403,-8,-0.228135,0.179378,0.231381,-828,50.0642,49.28
624711141,0.0866928,0.0162955,0.0186961,0.003958,0,-0.232982,0.131495,-9.91693,0.003958,-3966,-0.228135,0.179378,0.231381,-4786,50.0642,49.28
624715153,0.0563825,-0.0269409,0.0153211,0.004012,0,-0.146581,0.223312,-9.89813,0.004012,-7978,-0.228135,0.179378,0.231381,-8798,50.0642,49.28
624719171,0.0955663,0.0211127,0.0128484,0.004018,0,-0.225421,0.301542,-9.67127,0.004018,-3203,-0.252406,0.181253,0.226377,-2834,50.5664,49.28
624723151,0.0545072,-0.0182936,0.015767,0.00398,0,-0.0958691,0.0606944,-9.93122,0.00398,-7183,-0.252406,0.181253,0.226377,-6814,50.5664,49.28
624727176,0.0815931,0.00309807,0.0119525,0.004025,0,-0.210109,0.356338,-9.85792,0.004025,-8,-0.269197,0.16384,0.223867,-10839,50.5664,49.28
624731172,0.0734837,0.012162,0.0131654,0.003996,0,-0.151852,0.0877166,-9.9205,0.003996,-4004,-0.269197,0.16384,0.223867,-3301,51.2352,49.28
624735156,0.0666719,-0.00629035,0.0116267,0.003984,0,-0.154278,0.287137,-9.79132,0.003984,-7988,-0.269197,0.16384,0.223867,-7285,51.2352,49.28
624739171,0.0883275,0.0248679,0.00845537,0.004015,0,-0.178714,0.272574,-9.85791,0.004015,-3196,-0.278657,0.172459,0.211833,-11300,51.2352,49.28
624743146,0.067314,-0.0154481,0.0107418,0.003975,0,-0.137982,0.0687767,-9.7897,0.003975,-7171,-0.278657,0.172459,0.211833,-15275,51.2352,49.28
624747147,0.086606,0.0316046,0.0102769,0.004001,0,-0.215257,0.297322,-9.83555,0.004001,-8,-0.280283,0.160279,0.231019,-19276,51.2352,49.28
624751141,0.0795694,-0.0113765,0.0111991,0.003994,0,-0.123853,0.112665,-9.87948,0.003994,-4002,-0.280283,0.160279,0.231019,-2777,49.8134,49.28
624755164,0.0849164,0.0277215,0.0104408,0.004023,0,-0.235988,0.227083,-9.84529,0.004023,-8025,-0.280283,0.160279,0.231019,-6800,49.8134,49.28
624763177,0.0909307,0.011026,0.00871139,0.004006,0,-0.203088,0.214906,-9.75546,0.004006,-7211,-0.297273,0.178826,0.212398,-3333,49.9812,49.28
624767147,0.0772964,0.0332834,0.0107114,0.00397,0,-0.144428,0.242282,-9.95816,0.00397,-8,-0.288085,0.161791,0.202385,-7303,49.9812,49.28
624771144,0.0964178,-0.0139135,0.00501518,0.003997,0,-0.114667,0.212411,-9.84404,0.003997,-4005,-0.288085,0.161791,0.202385,-1813,51.4867,49.28
624775147,0.0864736,0.059094,0.00885709,0.004003,0,-0.248453,0.137779,-9.91434,0.004003,-8008,-0.288085,0.161791,0.202385,-5816,51.4867,49.28
624779177,0.0853698,-0.0168434,0.00571113,0.00403,0,-0.0677047,0.284908,-9.84967,0.00403,-3232,-0.256316,0.169276,0.21139,-9846,51.4867,49.28
624783164,0.112149,0.0462586,0.0104138,0.003987,0,-0.245215,0.187429,-9.75614,0.003987,-7219,-0.256316,0.169276,0.21139,-13833,51.4867,49.28
624787147,0.0793088,0.0111967,0.0072779,0.003983,0,-0.127047,0.178142,-10.0289,0.003983,-8,-0.259867,0.162154,0.225464,-17816,51.4867,49.28
624791167,0.121183,0.0187957,0.00620632,0.00402,0,-0.181633,0.259116,-9.65421,0.00402,-4028,-0.259867,0.162154,0.225464,-788,49.6462,49.28
624795145,0.0912621,0.0426586,0.00760967,0.003978,0,-0.13495,0.166225,-9.93464,0.003978,-8006,-0.259867,0.162154,0.225464,-4766,49.6462,49.28
624799163,0.107814,-0.0106448,0.00333665,0.004018,0,-0.162082,0.276202,-9.84562,0.004018,-3194,-0.248691,0.16852,0.225661,-8784,49.6462,49.28
624803164,0.115332,0.0599845,0.00493791,0.004001,0,-0.19387,0.15258,-9.90792,0.004001,-7195,-0.248691,0.16852,0.225661,-1838,49.144,49.28
624807152,0.0963846,-0.00191478,0.00129402,0.003988,0,-0.0807964,0.230925,-9.84327,0.003988,-8,-0.25259,0.172459,0.211512,-5826,49.144,49.28
624811190,0.119138,0.0445924,0.00508772,0.004038,0,-0.218248,0.420696,-9.75917,0.004038,-4046,-0.25259,0.172459,0.211512,-9864,49.144,49.28
624815144,0.115173,0.00771075,0.00182048,0.003954,0,-0.108441,0.117668,-10.0475,0.003954,-8000,-0.25259,0.172459,0.211512,-1438,52.8252,49.28
624819176,0.118589,0.0374827,0.00557728,0.004032,0,-0.190528,0.297386,-9.80004,0.004032,-3207,-0.246886,0.183128,0.221006,-5470,52.8252,49.28
624823142,0.125641,0.0292835,0.000475611,0.003966,0,-0.114885,0.340073,-9.78936,0.003966,-7173,-0.246886,0.183128,0.221006,-9436,52.8252,49.28
624827148,0.127404,0.0152921,0.00498645,0.004006,0,-0.154313,0.0969024,-9.72385,0.004006,-8,-0.250658,0.176951,0.217126,-13442,52.8252,49.28
624831153,0.120229,0.0457751,0.00185721,0.004005,0,-0.121042,0.312275,-9.93417,0.004005,-4013,-0.250658,0.176951,0.217126,-17447,52.8252,49.28
624835146,0.141723,0.00231343,0.000940174,0.003993,0,-0.145421,0.158517,-9.84386,0.003993,-8006,-0.250658,0.176951,0.217126,-21440,52.8252,49.28
624843142,0.14799,-0.00338778,-0.00377593,0.003954,0,-0.0307388,0.316957,-9.89189,0.003954,-7183,-0.269155,0.160468,0.227291,-7007,51.9048,49.28
624847147,0.144823,0.0492254,0.00330142,0.004005,0,-0.231428,0.0965067,-9.78682,0.004005,-8,-0.256314,0.172459,0.211558,-757,49.9812,49.28
624851163,0.137279,0.0175264,-0.00366784,0.004016,0,-0.0981621,0.384068,-10.0033,0.004016,-4024,-0.256314,0.172459,0.211558,-4773,49.9812,49.28
624855182,0.169524,0.0198618,-1.7331e-06,0.004019,0,-0.176299,0.187048,-9.62475,0.004019,-8043,-0.256314,0.172459,0.211558,-8792,49.9812,49.28
624859179,0.13499,0.0454454,-0.00402475,0.003997,0,-0.133015,0.202217,-9.91307,0.003997,-3184,-0.275024,0.169654,0.204438,-2654,51.2352,49.28
624863177,0.16977,-0.0105836,-0.00248218,0.003998,0,-0.163796,0.263725,-9.92829,0.003998,-7182,-0.275024,0.169654,0.204438,-6652,51.2352,49.28
624867148,0.151462,0.0640366,-0.00180862,0.003971,0,-0.263147,0.100086,-9.85253,0.003971,-8,-0.278883,0.167038,0.193545,-10623,51.2352,49.28
624871970,0.157998,0.0177811,-0.00641874,0.004822,0,-0.098997,0.302353,-9.89013,0.004822,-4830,-0.278883,0.167038,0.193545,-15445,51.2352,49.28
624875948,0.17389,0.0198021,-0.000699728,0.003978,0,-0.198687,0.340181,-9.73336,0.003978,-8,-0.263953,0.150933,0.196114,-19423,51.2352,49.28
624879961,0.167497,0.0475474,-0.00769884,0.004013,0,-0.205135,0.189358,-9.95944,0.004013,-4021,-0.263953,0.150933,0.196114,-2632,49.3961,49.28
624883962,0.170258,0.000216506,-0.00408712,0.004001,0,-0.105907,0.240335,-9.86823,0.004001,-8022,-0.263953,0.150933,0.196114,-6633,49.3961,49.28
624887947,0.182967,0.0536596,-0.00783787,0.003985,0,-0.198684,0.281506,-9.7329,0.003985,-807,-0.267538,0.159916,0.207435,-10618,49.3961,49.28
624891942,0.173496,-0.000565573,-0.0049097,0.003995,0,-0.134207,0.0796726,-9.95943,0.003995,-4802,-0.267538,0.159916,0.207435,-3093,49.144,49.28
624895948,0.181806,0.0402216,-0.00727231,0.004006,0,-0.182235,0.273361,-9.839,0.004006,-8,-0.278699,0.175831,0.20841,-7099,49.144,49.28
624899970,0.189768,0.0307405,-0.0129441,0.004022,0,-0.108393,0.156265,-9.79064,0.004022,-4030,-0.278699,0.175831,0.20841,-641,51.9048,49.28
624903962,0.169511,0.0151351,-0.00805563,0.003992,0,-0.125996,0.143362,-9.78199,0.003992,-8022,-0.278699,0.175831,0.20841,-4633,51.9048,49.28
624907956,0.186972,0.0303935,-0.0179632,0.003994,0,-0.157913,0.390564,-9.86964,0.003994,-2368,-0.271292,0.182387,0.205062,-8627,51.9048,49.28
624911959,0.167138,0.0141827,-0.00726069,0.004003,0,-0.134756,-0.00240224,-9.81081,0.004003,-6371,-0.271292,0.182387,0.205062,-12630,51.9048,49.28
624915953,0.166433,0.0317502,-0.0178689,0.003994,0,-0.0984243,0.385518,-9.67692,0.003994,-8,-0.254431,0.170773,0.213246,-16624,51.9048,49.28
624919973,0.177304,0.0099942,-0.0141786,0.00402,0,-0.103785,0.100104,-9.75221,0.00402,-4028,-0.254431,0.170773,0.213246,-20644,51.9048,49.28
624923942,0.142809,0.0233382,-0.0130734,0.003969,0,-0.166617,0.240854,-9.77321,0.003969,-7997,-0.254431,0.170773,0.213246,-3424,52.6573,49.27
624927941,0.176793,0.0187756,-0.017271,0.003999,0,-0.123296,0.23122,-9.75758,0.003999,-2402,-0.256314,0.172459,0.211558,-7423,52.6573,49.27
624931962,0.134136,0.01448,-0.0111248,0.004021,0,-0.143818,-0.0775715,-9.66727,0.004021,-6423,-0.256314,0.172459,0.211558,-583,49.8976,49.27
624935951,0.152927,0.0193611,-0.0220657,0.003989,0,-0.14782,0.333276,-9.76205,0.003989,-8,-0.263804,0.175831,0.208226,-4572,49.8976,49.27
624939985,0.130913,0.000846464,-0.0126872,0.004034,0,-0.163495,0.0280972,-9.76323,0.004034,-4042,-0.263804,0.175831,0.208226,-8606,49.8976,49.27
624943946,0.121869,0.0279282,-0.0200387,0.003961,0,-0.153642,0.266802,-9.64143,0.003961,-8003,-0.263804,0.175831,0.208226,-308,51.4025,49.27
624947942,0.13336,-0.00516521,-0.0168395,0.003996,0,-0.0845473,0.00786258,-9.71581,0.003996,-2396,-0.254428,0.173956,0.213414,-4304,51.4025,49.27
624951963,0.0957196,0.0162871,-0.0222046,0.004021,0,-0.189257,0.179588,-9.71791,0.004021,-6417,-0.254428,0.173956,0.213414,-8325,51.4025,49.27
624955948,0.109397,0.0127073,-0.0203277,0.003985,0,-0.137037,0.336026,-9.74683,0.003985,-8,-0.232002,0.164029,0.219817,-12310,51.4025,49.27
624959954,0.0903448,-0.00744117,-0.0211375,0.004006,0,-0.0937564,-0.0972104,-9.58099,0.004006,-4014,-0.232002,0.164029,0.219817,-16316,51.4025,49.27
624963975,0.0727872,0.0240403,-0.0222595,0.004021,0,-0.143943,0.188215,-9.81678,0.004021,-8035,-0.232002,0.164029,0.219817,-20337,51.4025,49.27
624967945,0.06863,-0.0243189,-0.0250364,0.00397,0,-0.121396,0.157513,-9.86659,0.00397,-2404,-0.239486,0.176951,0.216988,-2615,51.2352,49.28
624971973,0.0579746,0.0326336,-0.0282199,0.004028,0,-0.182234,0.0939927,-9.64086,0.004028,-6432,-0.239486,0.176951,0.216988,-6643,51.2352,49.28
624975948,0.0390895,-0.0144037,-0.0243831,0.003975,0,-0.0203971,0.218224,-9.87642,0.003975,-8,-0.243299,0.177328,0.209853,-215,53.1596,49.28
624979976,0.0467266,-0.00342232,-0.0277294,0.004028,0,-0.213068,0.109937,-9.70102,0.004028,-4036,-0.243299,0.177328,0.209853,-4243,53.1596,49.28
624983971,0.0126133,0.0239077,-0.023864,0.003995,0,-0.184023,0.193859,-9.81302,0.003995,-8031,-0.243299,0.177328,0.209853,-8238,53.1596,49.28
624987942,0.0228589,-0.031563,-0.0290336,0.003971,0,-0.039138,0.305664,-9.69107,0.003971,-2390,-0.267576,0.169654,0.204347,-608,53.1596,49.28
624991961,0.000673758,0.0337732,-0.0223175,0.004019,0,-0.219201,0.128501,-9.79854,0.004019,-6409,-0.267576,0.169654,0.204347,-4627,53.1596,49.28
624995948,-0.00637879,-0.0388375,-0.0285085,0.003987,0,-0.103232,0.140197,-9.92719,0.003987,-8,-0.259856,0.17807,0.226302,-8614,53.1596,49.28
624999959,-0.00268637,0.0220999,-0.0267257,0.004011,0,-0.243131,0.0226591,-9.70272,0.004011,-4019,-0.259856,0.17807,0.226302,-12625,53.1596,49.28
625003974,-0.0436056,-0.00171332,-0.0291862,0.004015,0,-0.0624373,0.225279,-9.94181,0.004015,-8034,-0.259856,0.17807,0.226302,-16640,53.1596,49.28
625007941,-0.0097232,-0.0160411,-0.0331473,0.003967,0,-0.146516,0.0860001,-9.73287,0.003967,-2401,-0.282478,0.160105,0.204028,-20607,53.1596,49.28
625011961,-0.0624442,0.0286892,-0.0282073,0.00402,0,-0.215836,0.00229162,-9.86407,0.00402,-6421,-0.282478,0.160105,0.204028,-2626,49.9812,49.28
625015948,-0.0485611,-0.0353144,-0.0330063,0.003987,0,-0.0733614,0.325669,-9.76134,0.003987,-8,-0.265606,0.164407,0.213049,-6613,49.9812,49.28
625019962,-0.0653227,0.0307971,-0.0293749,0.004014,0,-0.185187,0.128824,-9.794,0.004014,-4022,-0.265606,0.164407,0.213049,-636,52.3228,49.28
625023985,-0.083502,-0.0242679,-0.0348231,0.004023,0,-0.122485,0.201227,-9.917,0.004023,-8045,-0.265606,0.164407,0.213049,-4659,52.3228,49.28
625027949,-0.0747106,0.00865507,-0.0316342,0.003964,0,-0.18419,0.16257,-9.71027,0.003964,-2410,-0.28441,0.155613,0.198413,-8623,52.3228,49.28
625031961,-0.106514,0.00249819,-0.0365304,0.004012,0,-0.117619,0.0636834,-9.93546,0.004012,-6422,-0.28441,0.155613,0.198413,-2637,52.4901,49.28
625035948,-0.0924955,-0.0197988,-0.0339984,0.003987,0,-0.129281,0.183267,-9.84363,0.003987,-8,-0.269373,0.167779,0.209672,-6624,52.4901,49.28
625039982,-0.112717,0.0187128,-0.0358911,0.004034,0,-0.169812,0.104345,-9.8913,0.004034,-4042,-0.269373,0.167779,0.209672,-10658,52.4901,49.28
625043942,-0.121904,-0.020088,-0.0336659,0.00396,0,-0.103757,0.237932,-9.91232,0.00396,-8002,-0.269373,0.167779,0.209672,-14618,52.4901,49.28
625047974,-0.113865,0.0108484,-0.0368531,0.004032,0,-0.195747,0.278223,-9.77526,0.004032,-2431,-0.271292,0.182387,0.205062,-18650,52.4901,49.28
625051941,-0.126787,-0.00439886,-0.0349483,0.003967,0,-0.143203,0.132447,-9.87593,0.003967,-6398,-0.271292,0.182387,0.205062,-592,49.5626,49.28
625055958,-0.13194,-0.00348521,-0.0337879,0.004017,0,-0.149778,0.271147,-9.82408,0.004017,-8,-0.254565,0.168157,0.202307,-4609,49.5626,49.28
625063942,-0.151753,-0.00579161,-0.0316785,0.003992,0,-0.174707,0.121652,-9.92567,0.003992,-7992,-0.254565,0.168157,0.202307,-12593,49.5626,49.28
625067970,-0.12691,0.00350305,-0.0415667,0.004028,0,-0.148276,0.329065,-9.87015,0.004028,-2408,-0.254473,0.174145,0.209823,-5579,50.315,49.28
625071942,-0.147087,0.00147441,-0.0341633,0.003972,0,-0.164173,-0.0130361,-9.90812,0.003972,-6380,-0.254473,0.174145,0.209823,-9551,50.315,49.28
625075948,-0.138656,-0.00212975,-0.0443825,0.004006,0,-0.145376,0.320427,-9.87884,0.004006,-8,-0.23576,0.180134,0.21711,-289,49.3961,49.28
625079961,-0.131455,0.0042152,-0.0405017,0.004013,0,-0.180691,0.172879,-9.75875,0.004013,-4021,-0.23576,0.180134,0.21711,-4302,49.3961,49.28
625083942,-0.154238,0.000224449,-0.0374763,0.003981,0,-0.129885,0.275836,-9.92308,0.003981,-8002,-0.23576,0.180134,0.21711,-8283,49.3961,49.28
625087970,-0.114053,-0.00611228,-0.0411378,0.004028,0,-0.173589,0.244992,-9.91953,0.004028,-2423,-0.256444,0.176209,0.200953,-12311,49.3961,49.28
625091942,-0.152247,0.00936798,-0.035208,0.003972,0,-0.179925,0.101281,-9.84149,0.003972,-6395,-0.256444,0.176209,0.200953,-16283,49.3961,49.28
625095947,-0.125165,-0.007989,-0.0431951,0.004005,0,-0.121486,0.505881,-9.91466,0.004005,-8,-0.243162,0.183128,0.22096,-556,51.2352,49.28
625099961,-0.125542,0.00462499,-0.0351683,0.004014,0,-0.192528,0.00860264,-9.74909,0.004014,-4022,-0.243162,0.183128,0.22096,-4570,51.2352,49.28
625103942,-0.133789,0.000279012,-0.0414071,0.003981,0,-0.112061,0.271384,-9.89258,0.003981,-8003,-0.243162,0.183128,0.22096,-8551,51.2352,49.28
625107949,-0.100429,-0.0132631,-0.0417574,0.004007,0,-0.142108,0.175876,-9.83995,0.004007,-2365,-0.252404,0.184436,0.226545,-1623,51.8211,49.28
625111947,-0.126068,0.0098633,-0.0427025,0.003998,0,-0.188788,0.145687,-9.85952,0.003998,-6363,-0.252404,0.184436,0.226545,-5621,51.8211,49.28
625115947,-0.0918216,-0.0169075,-0.0445887,0.004,0,-0.0897533,0.439444,-9.87825,0.004,-8,-0.278562,0.181631,0.219517,-9621,51.8211,49.28
625119960,-0.0941129,0.00423044,-0.0381569,0.004013,0,-0.150769,0.144986,-9.75875,0.004013,-4021,-0.278562,0.181631,0.219517,-2632,51.6539,49.28
625123941,-0.0818557,-0.00653015,-0.0449638,0.003981,0,-0.159336,0.373994,-9.88642,0.003981,-8002,-0.278562,0.181631,0.219517,-6613,51.6539,49.28
625127966,-0.0613206,-0.0148599,-0.040231,0.004025,0,-0.116965,0.221139,-9.64915,0.004025,-2419,-0.26188,0.16759,0.213171,-10638,51.6539,49.28
625131970,-0.0693232,0.0026618,-0.0452798,0.004004,0,-0.115645,0.279018,-9.88031,0.004004,-6423,-0.26188,0.16759,0.213171,-14642,51.6539,49.28
625135947,-0.0495653,-0.0282913,-0.0415733,0.003977,0,-0.14199,0.252522,-9.87718,0.003977,-8,-0.286288,0.163666,0.19706,-18619,51.6539,49.28
625139972,-0.0395264,0.00361803,-0.0452815,0.004025,0,-0.140047,0.109508,-9.7362,0.004025,-4033,-0.286288,0.163666,0.19706,-596,52.8252,49.28
625143941,-0.0390113,-0.0214597,-0.0457144,0.003969,0,-0.0473063,0.304886,-9.90448,0.003969,-8002,-0.286288,0.163666,0.19706,-4565,52.8252,49.28
625148772,-0.0171903,-0.0209224,-0.0431266,0.004831,0,-0.130507,0.374579,-9.81272,0.004831,-3233,-0.269421,0.161602,0.205746,-9396,52.8252,49.28
625152780,0.00676557,-0.00519113,-0.0485911,0.004008,0,-0.144174,0.29641,-9.68793,0.004008,-7241,-0.269421,0.161602,0.205746,-2149,51.4025,49.28
625156742,-0.00494717,-0.0287405,-0.0386417,0.003962,0,-0.0537258,0.24752,-9.81177,0.003962,-803,-0.258338,0.16198,0.198427,-6111,51.4025,49.28
625160752,0.0289663,-0.0230423,-0.0461951,0.00401,0,-0.0889385,0.394737,-9.77386,0.00401,-4813,-0.258338,0.16198,0.198427,-376,49.144,49.28
